catboost_tuned,xgboost,lightgbm
0.0005507765797450447,2.7371459509595297e-05,2.4440654518183787e-07
0.9988638680191315,0.9998527765274048,0.9999999605059038
0.008415767322054037,0.00044365235953591764,0.00012985835205563045
0.004372911646090309,0.00027066515758633614,0.0001738997003131012
0.9921187886706926,0.9833819270133972,0.9998897713640076
0.9972095078260056,0.999778687953949,0.9999905725468704
0.9891347260150495,0.9975312948226929,0.999369315094163
0.004012903457987344,0.0005246836226433516,3.729085587174539e-05
0.6870564782046711,0.22664229571819305,0.850045622182868
0.0006932141509584439,3.0981667805463076e-05,3.8359938829635006e-07
0.005582784703712994,0.0020572335924953222,0.011906509516154622
0.003706010945891867,0.00017514383944217116,9.591335303491375e-06
0.001467446568434609,0.00040117534808814526,2.1191771021462395e-05
0.0038143242616731606,0.00023011649318505079,7.886847991682941e-06
0.8461552515666648,0.6530013680458069,0.49619988048806896
0.9890905306695476,0.9979070425033569,0.9999499877647137
0.9971566224796637,0.9998900890350342,0.9999998820475139
0.9550840719209917,0.9900584816932678,0.9950925794094436
0.0018149285956274156,7.621192344231531e-05,2.8115268031466278e-06
0.0405927539286398,0.005308462306857109,0.0003975472962763284
0.001063295813294246,0.00039683765498921275,7.090309812715226e-05
0.9985607044362771,0.9997933506965637,0.9999999394553009
0.01862865011703054,0.0016855507856234908,0.0006541194185357568
0.898090114216976,0.94994056224823,0.6386245627861588
0.00850811224388015,0.0021387769374996424,0.00038970827693131805
0.011792071537589889,0.0024059684947133064,0.002552036528756802
0.016102670877256045,0.11152800172567368,0.0014397001849265627
0.029722999401644978,0.007554988842457533,0.0024891375198595835
0.0006298512052821694,2.6971669285558164e-05,3.255004671572777e-07
0.7215578838808645,0.9525473117828369,0.9927651583379933
0.017762483762195483,0.0009144211653620005,2.6043721819086603e-05
0.9996454464875209,0.9999358654022217,0.9999999604389791
0.0019331938454331937,9.211213182425126e-05,4.48710982019161e-06
0.21962243906453907,0.2353903353214264,0.021970894987381237
0.002467267887132508,0.0005994024104438722,2.1861602677497568e-05
0.918245840086143,0.9506580829620361,0.9909095055332836
0.010841719084522725,0.00733334431424737,0.023838865675063714
0.0076716971173296745,0.0017124693840742111,0.00021492170811850873
0.0017761758090250172,4.1190982301486656e-05,1.6172689189378271e-06
0.0017161715415095846,0.00011794742749771103,8.115417017836778e-06
0.028526107867703623,0.004182263743132353,0.008272306276444066
0.9974994138017494,0.9999369382858276,0.9999999927005312
0.6980689000735326,0.9722511172294617,0.9797746792208183
0.9803546587018708,0.9828163981437683,0.9997026532541159
0.008302730879753828,0.0007621737313456833,0.0006587824808826224
0.011853611826776949,0.001966710202395916,0.0001301221785364524
0.36721430028521757,0.01867697387933731,0.04243408975340537
0.382734804063474,0.4052760601043701,0.03991874622537055
0.7058868120811581,0.601817786693573,0.9764141422294343
